016_amazonian_manatee_conservation_guide.png	ru	445	39	ЛАМАНТИН АМАЗОНСКИЙ Trichechus inunguis AMAZONIAN MANATEE АРЕАЛ: БАССЕЙН АМАЗОНКИ ЮЖНАЯ АМЕРИКА АРЕАЛ: Реки и затопляемые леса бассейна Амазонки. ПИТАНИЕ: Водные растения, травы, п
017_amur_leopard_conservation_infographic.png	en	0	973	AMUR LEOPARD Critically Endangered • Panthera pardus orientalis IUCN: CRITICALLY ENDANGERED Main threats: poaching, forest fragmentation, wildfires, prey loss 1 ADAPTATIONS Thick w
018_amur_leopard_infographic_poster.png	ru	1617	24	АМУРСКИЙ ЛЕОПАРД Критически угрожаемый вид • Panthera pardus orientalis ГДЕ ОБИТАЕТ Ареал: юг Дальнего Востока России и северо-восток Китая РОССИЯ •Приморский край СТАТУС МСОП: КРИ
019_axolotl_conservation_a_vital_species.png	en	0	970	AXOLOTL — Ambystoma mexicanum CONSERVATION STATUS: CRITICALLY ENDANGERED A neotenic salamander that keeps its external gills into adulthood. In the wild it survives mainly in the X
020_axolotl_conservation_unique_species_at_risk.png	ru	888	20	АКСОЛОТЛЬ Ambystoma mexicanum СТАТУС МСОП: КРИТИЧЕСКИ УГРОЖАЕМЫЙ ВИД Неотеническая саламандра, сохранившая внешние жабры. В природе сохранилась почти исключительно в районе Сочимил
021_black_footed_ferret_conservation_poster.png	ru	954	21	ЧЕРНОНОГИЙ ХОРЕК Mustela nigripes СТАТУС МСОП: ПОД УГРОЗОЙ Редкий хищник североамериканских прерий. Почти полностью зависит от колоний луговых собачек и их нор. ГДЕ ОБИТАЕТ Прерии 
022_blue_whale_conservation_infographic.png	ru	1029	23	СИНИЙ КИТ Balaenoptera musculus ПОД УГРОЗОЙ Сокращение численности из-за деятельности человека и изменения климата. ГДЕ ОБИТАЕТ Открытые океаны по всему миру | Ареал обитания Питае
023_blue_whale_conservation_infographic_poster.png	en	0	908	BLUE WHALE Balaenoptera musculus CONSERVATION STATUS: ENDANGERED Human activities have significantly reduced blue whale populations. They are protected under international law. UNI
024_bornean_orangutan_conservation_infographic.png	en	0	931	BORNEAN ORANGUTAN Critically Endangered • Pongo pygmaeus IUCN: CRITICALLY ENDANGERED Main threats: deforestation, oil palm expansion, fires, hunting, illegal trade DISTINCTIVE FEAT
025_bornean_orangutan_conservation_poster.png	ru	959	13	БОРНЕЙСКИЙ ОРАНГУТАН Критически угрожаемый вид • Pongo pygmaeus СТАТУС МСОП: КРИТИЧЕСКИ УГРОЖАЕМЫЙ Главные угрозы: вырубка лесов, плантации масличной пальмы, пожары, охота и незако
026_bottlenose_dolphin_wildlife_guide_poster.png	ru	358	37	22 АФАЛИНА Tursiops truncatus BOTTLENOSE DOLPHIN АРЕАЛ: Тёплые и умеренные моря, особенно прибрежные воды. ПИТАНИЕ: Рыба, кальмары, ракообразные. УНИКАЛЬНЫЕ ЧЕРТЫ: • Высокий интелл
027_bowhead_whale_in_the_arctic_ocean.png	ru	429	33	21 ГРЕНЛАНДСКИЙ КИТ Balaena mysticetus BOWHEAD WHALE АРЕАЛ: Арктические и субарктические воды. АРЕАЛ: АРКТИЧЕСКИЕ И СУБАРКТИЧЕСКИЕ ВОДЫ. ПИТАНИЕ: Планктон, криль, мелкие ракообразн
028_california_condor_conservation_poster.png	ru	996	26	КАЛИФОРНИЙСКИЙ КОНДОР Gymnogyps californianus СТАТУС МСОП: КРИТИЧЕСКИ ИСЧЕЗАЮЩИЙ ВИД Крупнейшая наземная птица Северной Америки. Этот величественный падальщик спасён от полного исч
029_chinese_giant_salamander_conservation_infographic.png	ru	881	17	КИТАЙСКАЯ ГИГАНТСКАЯ САЛАМАНДРА Andrias davidianus А СТАТУС МСОП: КРИТИЧЕСКИ УГРОЖАЕМЫЙ ВИД Крупнейшее современное земноводное мира. Страдает от изъятия из природы, загрязнения и р
030_common_dolphin_wildlife_guide_infographic.png	ru	335	34	24 ОБЫКНОВЕННЫЙ ДЕЛЬФИН Delphinus delphis COMMON DOLPHIN АРЕАЛ: Умеренные и тропические моря по всему миру. A ПИТАНИЕ: Рыба, кальмары, Мелкие стайные виды. УНИКАЛЬНЫЕ ЧЕРТЫ: • Очен
031_conservation_dossier_fiji_crested_iguana.png	ru	547	23	ПОЛЕВОЕ ДОСЬЕ • СОХРАНИМ БУДУЩЕЕ НАШЕЙ ПЛАНЕЫ ФИДЖИЙСКАЯ ХОХЛАТАЯ ИГУАНА Brachylophus vitiensis АРЕАЛ Острова Фиджи ПИТАНИЕ Листья, цветы, ПЛОДЫ УНИКАЛЬНЫЕ ЧЕРТЫ • Ярко-зелёная окр
032_conservation_of_the_asian_elephant.png	en	0	972	ASIAN ELEPHANT Endangered • Elephas maximus IUCN: ENDANGERED Main threats: habitat loss and fragmentation, human-elephant conflict, poaching, collisions with transport 1 DISTINCTIV
033_conservation_of_the_atlantic_puffin.png	en	0	854	ATLANTIC PUFFIN Fratercula arctica CONSERVATION STATUS: VULNERABLE A colorful seabird of the North Atlantic. Its survival depends on fish-rich seas and safe island colonies. WHERE 
034_conservation_of_the_aye_aye_lemur.png	ru	1062	29	АЙ-АЙ Daubentonia madagascariensis СТАТУС МСОП: ИСЧЕЗАЮЩИЙ ВИД Необычный ночной лемур Мадагаскара, известный своими огромными ушами, постоянно растущими резцами и длинным средним п
035_conservation_of_the_elusive_okapi.png	ru	993	17	ОКАПИ Okapia johnstoni СТАТУС МСОП: ИСЧЕЗАЮЩИЙ ВИД Редкий лесной родственник жирафа, скрытно живущий в густых лесах Демократической Республики Конго. Вид страдает от вырубки лесов,
036_conservation_of_the_european_eel.png	ru	578	33	19 ЕВРОПЕЙСКИЙ УГОРЬ Anguilla anguilla EUROPEAN EEL АРЕАЛ: Реки, озёра и прибрежные воды Европы и Северной Африки; нерест в Саргассовом море. ПИТАНИЕ: Мелкая рыба, ракообразные, ли
037_conservation_of_the_indo_pacific_humpback_dolphin.png	ru	908	16	ИНДО-ТИХООКЕАНСКИЙ ГОРБАТЫЙ ДЕЛЬФИН Sousa chinensis СТАТУС МСОП: УЯЗВИМЫЙ ВИД Прибрежный дельфин тёплых вод Восточного Индийского и западной части Тихого океана. Близость к человек
038_conservation_of_the_long_snouted_seahorse.png	ru	939	18	ДЛИННОРЫЛЫИ МОРСКОЙ КОНЁК Hippocampus reidi СТАТУС МСОП: БЛИЗОК К УЯЗВИМОМУ Изящная рыба мелководных морских лугов и мангров. Уязвима из-за разрушения прибрежных местообитаний и из
039_conservation_of_the_north_atlantic_right_whale.png	en	0	1166	NORTH ATLANTIC RIGHT WHALE Eubalaena glacialis CONSERVATION STATUS: CRITICALLY ENDANGERED One of the world's rarest large whales, facing multiple human-caused threats across the No
040_conservation_of_the_north_atlantic_whale.png	ru	1609	23	СЕВЕРНЫЙ АТЛАНТИЧЕСКИЙ ГЛАДКИЙ КИТ Eubalaena glacialis СТАТУС МСОП: КРИТИЧЕСКИ УГРОЖАЕМЫЙ ВИД Один из самых редких крупных китов на планете. На грани исчезновения. 2 ГДЕ ОБИТАЕТ За
041_conservation_of_the_proboscis_monkey.png	en	0	659	PROBOSCIS MONKEY Nasalis larvatus CONSERVATION STATUS: ENDANGERED BORNEO 1 WHERE IT LIVES Mangroves, riverine forests, and swampy lowlands of Borneo. UNIQUE TRAITS • Huge nose in m
042_conservation_of_the_whooping_crane.png	ru	943	18	АМЕРИКАНСКИЙ ЖУРАВЛЬ Grus americana СТАТУС МСОП: ПОД УГРОЗОЙ Самый высокий журавль Северной Америки. Зависит от сохранности болот и водно-болотных миграционных стоянок. ГДЕ ОБИТАЕТ
043_conserving_borneo_s_proboscis_monkey.png	ru	749	17	НОСАЧ Nasalis larvatus СТАТУС МСОП: ИСЧЕЗАЮЩИЙ ВИД Уникальная обезьяна Борнео с характерным носом и удивительной приспособленностью к жизни в прибрежных лесах. БОРНЕО ГДЕ ОБИТАЕТ М
044_conserving_the_asian_elephant_s_habitat.png	ru	964	16	АЗИАТСКИЙ СЛОН Вымирающий вид • Elephas maximus СТАТУС МСОП: ВЫМИРАЮЩИЙ Главные угрозы: утрата и фрагментация среды, конфликт с человеком, браконьерство, столкновения с транспортом
045_conserving_the_fossa_of_madagascar.png	ru	1018	19	ФОССА Cryptoprocta ferox СТАТУС МСОП: УЯЗВИМЫЙ ВИД Крупнейший наземный хищник Мадагаскара, сочетающий черты кошки, куницы и мангуста. Вид уязвим из-за вырубки лесов, сокращения доб
046_conserving_the_indo_pacific_humpback_dolphin.png	en	0	889	INDO-PACIFIC HUMPBACK DOLPHIN Sousa chinensis , CONSERVATION STATUS: VULNERABLE A coastal dolphin of warm waters in the eastern Indian and western Pacific oceans. Its closeness to 
047_conserving_the_javan_slow_loris.png	ru	834	32	МЕДЛЕННЫЙ ЛОРИ Nycticebus javanicus яванский медленный лори СТАТУС МСОП: КРИТИЧЕСКИ ВЫМИРАЮЩИЙ ВИД Медленный лори Явы - уникальный ночной примат с большими глазами и ядовитым укусо
048_conserving_the_tarsier_of_siau_island.png	ru	834	16	ДОЛГОПЯТ Tarsius tumpara сиауский долгопят СТАТУС. МСОП: КРИТИЧЕСКИ ВЫМИРАЮЩИЙ ВИД Маленький, удивительный и единственный представитель своего рода на острове Сиау. Его выживание з
049_crocodile_field_guide_dossier_design.png	ru	526	19	ПОЛЕВОЕ ДОСЬЕ • СОХРАНИМ БУДУЩЕЕ НАШЕЙ ПЛАНЕТЫ ГРЕБНИСТЫЙ 30 кРОКодИЛ 48 ВИДОВ Crocodylus porosus АРЕАЛ Южная и Юго-Восточная Азия, север Австралии ПИТАНИЕ Рыба, ракообразные, птиц
050_dugong_conservation_infographic_poster.png	ru	918	15	ДЮГОНЬ Dugong dugon СТАТУС МСОП: УЯЗВИМЫЙ ВИД Крупное морское млекопитающее, тесно связанное с подводными лугами морских трав. Медленно размножается и особенно уязвимо к потере мес
051_dugong_conservation_protecting_a_marine_icon.png	en	0	873	DUGONG Dugong dugon CONSERVATION STATUS: VULNERABLE A large marine mammal closely tied to underwater seagrass meadows. It reproduces slowly and is especially vulnerable to habitat 
052_endangered_galápagos_penguin_conservation_guide.png	ru	1108	26	ГАЛАПАГОССКИЙ ПИНГВИН Spheniscus mendiculus СТАТУС МСОП: ИСЧЕЗАЮЩИЙ ВИД Редкий пингвин Эквадора и единственный вид пингвинов, регулярно живущий у экватора. Сильно зависит от холодн
053_endangered_mediterranean_monk_seal_guide.png	en	0	888	MEDITERRANEAN MONK SEAL Monachus monachus CONSERVATION STATUS: ENDANGERED One of the rarest seals in the world. It survives in secluded coves, sea caves, and protected coastal wate
054_endangered_proboscis_monkey_conservation_poster.png	en	0	711	PROBOSCIS MONKEY Nasalis larvatus CONSERVATION STATUS: ENDANGERED A distinctive monkey of Borneo, highly adapted to life in mangroves, riverside forests, and swampy lowlands. WHERE
055_endangered_species_visual_atlas.png	en	0	614	FIELD DOSSIER • PRESERVE OUR PLANET'S FUTURE ENDANGERED SPECIES 48 SPECIES VISUAL ATLAS OF 48 ANIMALS INFOGRAPHIC JOURNAL • ENGLISH EDITION SUNDA PANGOLIN Manis javanica CRITICALLY
056_endangered_species_visual_atlas_cover.png	ru	516	60	ПОЛЕВОЕ ДОСЬЕ • СОХРАНИМ БУДУЩЕЕ НАШЕЙ ПЛАНЕТЫ ИСЧЕЗАЮЩИЕ ВИДЫ 48 ВИДОВ ВИЗУАЛЬНЫЙ АТЛАС 48 ЖИВОТНЫХ ИНФОГРАФИЧЕСКИЙ ЖУРНАЛ • РУССКАЯ ВЕРСИЯ ДАЛЬНИЙ ВОСТОК РОССИИ СУНДСКИЙ ПАНГОЛИН
057_ephiopian_fox.png	ru	1714	1610	25 ИНДИЙСКИЙ СЛОН (Elephas maximus indicus) ASIAN ELEPHANT АРЕАЛ ОБИТАНИЯ / HABITA: Южная и Юго-Восточная Азия South and Southeast Asia ПИТАНИЕ / DIET: Травы, листья, кора, фрукты 
058_ethiopian_wolf_conservation_dossier.png	ru	481	15	ПОЛЕВОЕ ДОСЬЕ • СОХРАНИМ БУДУЩЕЕ НАШЕЙ ПЛАНЕТЫ ЭФИОПСКИЙ ВОЛК Canis simensis АРЕАЛ Высокогорья Эфиопии 48 ВИДОВ КАРТА АРЕАЛА ВЫСОКОГОРЬЯ ЭФИОПИИ ПИТАНИЕ Грызуны, мелкие птицы, насе
059_forest_elephant_conservation_infographic_poster.png	ru	965	17	АФРИКАНСКИЙ ЛЕСНОЙ СЛОН На грани исчезновения • Loxodonta cyclotis СТАТУС МСОП: НА ГРАНИ ИСЧЕЗНОВЕНИЯ Главные угрозы: браконьерство ради слоновой кости, утрата и фрагментация лесов
060_galápagos_penguin_conservation_overview.png	en	0	1059	GALÁPAGOS PENGUIN Spheniscus mendiculus CONSERVATION STATUS: ENDANGERED A rare penguin of Ecuador and the only penguin species regularly living at the equator. It depends on cold o
061_ganges_river_dolphin_conservation_guide.png	en	0	800	GANGES RIVER DOLPHIN Platanista gangetica A CONSERVATION STATUS: ENDANGERED A rare freshwater dolphin of the Ganges-Brahmaputra- Meghna river system, threatened by pollution, dams,
062_ganges_river_dolphin_conservation_poster.png	ru	857	19	ГАНГСКИЙ ДЕЛЬФИН Platanista gangetica СТАТУС МСОП: ПОД УГРОЗОЙ Редкий пресноводный дельфин рек Ганг-Брахмапутра-Мегхна. Вид страдает из-за загрязнения, дамб и рыболовных сетей. 1 Г
063_gharial_conservation_endangered_river_crocodile.png	en	0	950	GHARIAL Gavialis gangeticus CONSERVATION STATUS: CRITICALLY ENDANGERED A rare river crocodilian of South Asia, instantly recognizable by its extremely long narrow snout. It is heav
064_giant_panda_conservation_guide.png	en	0	1031	GIANT PANDA Ailuropoda melanoleuca CONSERVATION STATUS: VULNERABLE An iconic bear of central China, closely tied to mountain bamboo forests. Although conservation has helped, the s
065_giant_panda_conservation_infographic.png	ru	990	27	БОЛЬШАЯ ПАНДА Ailuropoda melanoleuca СТАТУС МСОП: УЯЗВИМЫЙ ВИД Знаменитый медведь центрального Китая, тесно связанный с бамбуковыми горными лесами. Несмотря на успехи охраны, вид в
066_golden_poison_frog_conservation_infographic.png	ru	886	22	ЗОЛОТАЯ ЯДОВИТАЯ ЛЯГУШКА Phyllobates terribilis СТАТУС: ПОД УГРОЗОЙ Ярко окрашенный обитатель влажных лесов Колумбии. Один из самых адовитых современных ЖИВоТНыХ. 1 ГДЕ ОБИТАЕТ N Т
067_great_white_shark_conservation_poster.png	ru	317	38	20 БОЛЬШАЯ БЕЛАЯ АКУЛА Carcharodon carcharias GREAT WHITE SHARK АРЕАЛ: Умеренные и тёплые моря по всему миру. ПИТАНИЕ: Тюлени, рыба, скаты, морские млекопитающие. УНИКАЛЬНЫЕ ЧЕРТЫ:
068_hawksbill_sea_turtle_protect_preserve_conserve.png	en	0	1028	HAWKSBILL SEA TURTLE Eretmochelys imbricata CONSERVATION STATUS: CRITICALLY ENDANGERED Severe population decline due to illegal trade, habitat loss, and human impacts. WHERE IT LIV
069_iberian_lynx_conservation_facts_and_features.png	en	0	852	IBERIAN LYNX Vulnerable • Lynx pardinus IUCN: VULNERABLE Main threats: rabbit decline, habitat fragmentation, roads, illegal killing DISTINCTIVE FEATURES Ear tufts and long facial 
070_iberian_lynx_conservation_infographic_poster.png	ru	937	12	ИБЕРИЙСКАЯ РЫСЬ Уязвимый вид • Lynx pardinus 2 ГДЕ ОБИТАЕТ Испания Португалия СТАТУС МСОП: УЯЗВИМЫЙ ВИД Андалусия Главные угрозы: сокращение кроликов, фрагментация среды, дороги, н
071_imagegen.png	ru	317	38	20 БОЛЬШАЯ БЕЛАЯ АКУЛА Carcharodon carcharias GREAT WHITE SHARK АРЕАЛ: Умеренные и тёплые моря по всему миру. ПИТАНИЕ: Тюлени, рыба, скаты, морские млекопитающие. УНИКАЛЬНЫЕ ЧЕРТЫ:
072_indian_elephant_conservation_field_guide.png	ru	574	23	25 «ПОЛЕВОЕ ДОСЬЕ • СОХРАНИМ БУДУЩЕЕ НАШЕЙ ПЛАНЕТЫ ИНДИЙСКИЙ СЛОН Elephas maximus indicus АРЕАЛ Южная и Юго-Восточная Азия ПИТАНИЕ Травы, листья, кора, плоды УНИКАЛЬНЫЕ ЧЕРТЫ • Уши
073_irrawaddy_dolphin_conservation_guide.png	ru	919	22	ИРРАВАДИЙСКИЙ ДЕЛЬФИН Orcaella brevirostris СТАТУС МСОП: ПОД УГРОЗОЙ ИСЧЕЗНОВЕНИЯ Редкий дельфин рек, эстуариев и прибрежных вод Юго-Восточной Азии. Особенно уязвим рядом с человеч
074_irrawaddy_dolphin_conservation_poster.png	en	0	904	IRRAWADDY DOLPHIN Orcaella brevirostris CONSERVATION STATUS: ENDANGERED A rare dolphin of rivers, estuaries, and coastal waters in South and Southeast Asia. It is especially vulner
075_javan_rhino_conservation_awareness_poster.png	en	0	1079	JAVAN RHINO Critically Endangered • Rhinoceros sondaicus 2 WHERE IT LIVES Range: Western Java, Indonesia JAVA Ujung Kulon National Park 100 km IUCN: CRITICALLY ENDANGERED Lowland r
076_javan_rhinoceros_conservation_infographic.png	ru	1135	22	ЯВАНСКИЙ НОСОРОГ Критически угрожаемый вид • Rhinoceros sondaicus СТАТУС МСОП: КРИТИЧЕСКИ УГРОЖАЕМЫЙ Главные угрозы: крайне малая численность, уязвимость единственной популяции, бо
077_javan_slow_loris_conservation_awareness.png	en	0	758	SLOW LORIS Nycticebus javanicus Javan slow loris AS CONSERVATION STATUS: CRITICALLY ENDANGERED The Javan slow loris is a nocturnal primate with huge eyes and a venomous bite, threa
078_kakapo_endangered_forest_dweller_infographic.png	ru	961	21	КАКАПО Критически угрожаемый вид • Strigops habroptilus СТАТУС МСОП: КРИТИЧЕСКИ УГРОЖАЕМЫЙ Главные угрозы: завезенные хищники, низкая успешность выведения птенцов, болезни, низкое 
079_kemp_s_ridley_sea_turtle_conservation_guide.png	ru	487	20	32 ПОЛЕВОЕ ДОСЬЕ • СОХРАНИМ БУДУЩЕЕ НАШЕЙ ПЛАНЕТЫ ЧЕРЕПАХА КЕМПА Lepidochelys kempii МОРСКИЕ ВИДЫ АРЕАЛ Мексиканский залив и западная Атлантика ПИТАНИЕ Крабы, моллюски, медузы УНИК
080_komodo_dragon_conservation_field_guide.png	en	0	964	KOMODO DRAGON Varanus komodoensis CONSERVATION STATUS: ENDANGERED The world's largest living lizard and the top predator of several Indonesian islands. It is threatened by its tiny
081_komodo_dragon_conservation_infographic.png	ru	1053	20	КОМОДСКИЙ ВАРАН Varanus komodoensis СТАТУС МСОП: ИСЧЕЗАЮЩИЙ ВИД Крупнейшая современная ящерица и верховный хищник нескольких индонезийских островов. Вид уязвим из-за очень малого а
082_kākāpō_conservation_field_guide.png	en	0	900	KAKAPO Critically Endangered • Strigops habroptilus IUCN: CRITICALLY ENDANGERED Main threats: introduced predators, low hatch success, disease, low genetic diversity DISTINCTIVE TR
083_largetooth_sawfish_conservation_guide.png	en	0	938	LARGETOOTH SAWFISH Pristis pristis CONSERVATION STATUS: CRITICALLY ENDANGERED An ancient ray with a long tooth-edged rostrum. Once widespread, it has nearly vanished from many part
084_leatherback_sea_turtle_conservation_guide.png	en	0	995	LEATHERBACK SEA TURTLE Dermochelys coriacea CONSERVATION STATUS: VULNERABLE RANGE OCEANS WORLDWIDE • Found in all major oceans, from tropical to temperate waters. HABITAT Oceans wo
085_longsnout_seahorse_conservation_guide.png	en	0	867	LONGSNOUT SEAHORSE Hippocampus reidi CONSERVATION STATUS: NEAR THREATENED A graceful fish of shallow seagrass meadows and mangroves. It is vulnerable to coastal habitat loss and wi
086_manatee_conservation_fact_sheet_poster.png	ru	486	21	29 ПОЛЕВОЕ ДОСЬЕ • СОХРАНИМ БУДУЩЕЕ НАШЕЙ ПЛАНЕТЫ КАРИБСКИЙ ЛАМАНТИН Trichechus manatus 48 ВИДОВ КАРИБСКИЙ РЕГИОН И ПРИЛЕГАЮЩИЕ ПОБЕРЕЖЬЯ ЗАПАДНОЙ АТЛАНТИКИ АРЕАЛ Карибский регион,
087_manta_ray_conservation_infographic_poster.png	ru	930	17	РИФОВАЯ МАНТА Mobula alfredi СТАТУС МСОП: УЯЗВИМЫЙ ВИД Крупный фильтратор тёплых морей Индо-Тихоокеанского региона. Медленно размножается и поэтому особенно чувствителен к перелову
088_mediterranean_monk_seal_conservation_poster.png	ru	963	21	СРЕДИЗЕМНОМОРСКИЙ ТЮЛЕНЬ-МОНАХ Monachus monachus СТАТУС МСОП: ПОД УГРОЗОЙ ИСЧЕЗНОВЕНИЯ Один из самых редких тюленей в мире. Выживает в уединённых бухтах, морских пещерах и охраняем
089_mexican_gray_wolf_conservation_guide.png	ru	415	19	27 ПОЛЕВОЕ ДОСЬЕ • СОХРАНИМ БУДУЩЕЕ НАШЕЙ ПЛАНЕТЫ МЕКСИКАНСКИЙ СЕРЫЙ ВОЛК Canis lupus baileyi АРЕАЛ Юго-запад США и север Мексики ПИТАНИЕ Олени, кролики, мелкие млекопитающие УНИКА
090_minke_whale_species_guide_poster.png	ru	444	37	23 | МАЛЫЙ ПОЛОСАТИК Balaenoptera acutorostrata MINKE WHALE АРЕАЛ: Холодные и умеренные моря обоих полушарий. ПИТАНИЕ: Криль, мелкая рыба, планктон. УНИКАЛЬНЫЕ ЧЕРТЫ: • Один из сам
091_mountain_gorilla_conservation_facts_poster.png	en	0	931	MOUNTAIN GORILLA Endangered • Gorilla beringei beringei IUCN: ENDANGERED Main threats: habitat loss, disease, snares and poaching, human pressure DISTINCTIVE FEATURES Largest livin
092_mountain_gorilla_conservation_overview.png	ru	964	23	ГОРНАЯ ГОРИЛЛА Вымирающий вид • Gorilla beringei beringei СТАТУС МСОП: ВЫМИРАЮЩИЙ Главные угрозы: утрата среды, болезни, петли и браконьерство, давление человека ОСОБЕННОСТИ Самый 
093_okapi_conservation_protecting_congo_s_forests.png	en	0	960	Okapia johnstoni CONSERVATION STATUS: ENDANGERED A rare forest relative of the giraffe, hidden in the dense rainforests of the Democratic Republic of the Congo. It is threatened by
094_orinoco_crocodile_conservation_infographic.png	en	0	828	ORINOCO CROCODILE Crocodylus intermedius A CONSERVATION STATUS: CRITICALLY ENDANGERED The largest freshwater predator in South America, now surviving in small and fragmented popula
095_pangolin_conservation_facts_sheet_in_russian.png	ru	1254	13	ЗОНДСКИЙ ПАНГОЛИН Критически угрожаемый вид • Manis javanica СТАТУС МСОП: КРИТИЧЕСКИ УГРОЖАЕМЫЙ Главные угрозы: незаконная торговля дикими животными, браконьерство, утрата лесов 1 
096_philippine_eagle_conservation_infographic.png	en	0	903	PHILIPPINE EAGLE Pithecophaga jefferyi CONSERVATION STATUS: CRITICALLY ENDANGERED One of the rarest eagles in the world and the largest forest raptor in the Philippines. It depends
